673;6
674;3
675;6
676;4
677;7
678;6
679;8
680;9
681;4
682;10
683;5
684;6
685;7
686;4
687;4
688;4
689;6
690;6
691;2
692;6
693;8
694;2
695;6
696;4
697;7
698;9
699;9
700;2
701;9
702;7
703;3
704;9
705;9
706;10
707;7
708;5
709;5
710;1
711;4
712;12
713;9
714;7
715;4
716;11
717;7
718;5
719;5
720;5
721;3
722;5
723;10
724;4
725;3
726;6
727;8
728;3
729;4
730;7
731;4
732;5
733;6
734;5
735;11
736;11
737;4
738;8
739;4
740;2
741;3
742;11
743;2
744;10
745;10
746;6
747;5
748;5
749;12
750;8
751;7
752;8
753;9
754;8
755;8
756;1
757;5
758;3
759;4
760;4
761;8
762;6
763;10
764;3
765;4
766;11
767;2
768;2
769;7
770;6
771;3
772;4
773;6
774;7
775;13
776;6
777;5
778;3
779;6
780;8
781;8
782;2
783;8
784;4
785;6
786;7
787;8
788;7
789;4
790;6
791;10
792;4
793;2
794;5
795;10
796;8
797;4
798;10
799;5
800;7
801;11
802;4
803;3
804;3
805;5
806;4
807;9
808;9
809;9
810;2
811;5
812;7
813;3
814;5
815;5
816;6
817;4
818;6
819;6
820;4
821;6
822;4
823;10
824;4
825;2
826;12
827;11
828;6
829;6
830;5
831;7
832;3
833;6
834;5
835;8
836;5
837;7
838;6
839;5
840;8
841;3
842;8
843;7
844;4
845;11
846;9
847;8
848;7
849;7
850;5
851;3
852;6
853;6
854;9
855;4
856;9
857;13
858;3
859;7
860;2
861;10
862;7
863;5
864;11
865;3
866;11
867;2
868;2
869;8
870;7
871;6
872;7
873;5
874;7
875;11
876;7
877;9
878;2
879;4
880;5
881;6
882;11
883;1
884;8
885;7
886;2
887;6
888;10
889;6
890;8
891;8
892;7
893;6
894;5
895;6
896;11
897;6
898;4
899;8
900;6
901;4
902;8
903;4
904;8
905;17
906;10
907;4
908;7
909;10
910;9
911;6
912;9
913;7
914;6
915;11
916;6
917;2
918;6
919;8
920;6
921;6
922;7
923;10
924;16
925;3
926;6
927;10
928;11
929;6
930;8
931;5
932;9
933;6
934;3
935;6
936;8
937;2
938;6
939;4
940;8
941;10
942;7
943;9
944;6
945;5
946;4
947;7
948;7
949;11
950;4
951;5
952;10
953;8
954;6
955;6
956;7
957;2
958;6
959;6
960;9
961;4
962;8
963;9
964;9
965;6
966;6
967;6
968;12
969;11
970;4
971;3
972;6
973;4
974;2
975;2
976;6
977;6
978;7
979;8
980;6
981;8
982;8
983;11
984;4
985;7
986;7
987;6
988;6
989;5
990;11
991;4
992;12
993;4
994;3
995;4
996;10
997;8
998;17
999;3
1000;7
1001;4
1002;6
1003;9
1004;10
1005;3
1006;7
1007;11
1008;3
1009;6
1010;9
1011;4
1012;6
1013;5
1014;7
1015;9
1016;10
1017;4
1018;6
1019;13
1020;4
1021;5
1022;3
1023;8
1024;5
1025;5
1026;5
1027;9
1028;13
1029;3
1030;6
1031;2
1032;9
1033;11
1034;4
1035;4
1036;6
1037;7
1038;6
1039;7
1040;3
1041;12
1042;2
1043;3
1044;7
1045;1
1046;6
1047;6
1048;8
1049;13
1050;8
1051;4
1052;6
1053;3
1054;5
1055;3
1056;5
1057;7
1058;3
1059;4
1060;4
1061;9
1062;4
1063;5
1064;6
1065;2
1066;1
1067;2
1068;5
1069;9
1070;9
1071;3
1072;7
1073;5
1074;11
1075;3
1076;6
1077;10
1078;5
1079;4
1080;8
1081;3
1082;8
1083;8
1084;7
1085;7
1086;11
1087;7
1088;7
1089;9
1090;9
1091;6
1092;11
1093;4
1094;6
1095;11
1096;6
1097;3
1098;6
1099;8
1100;6
1101;7
1102;6
1103;5
1104;8
1105;3
1106;6
1107;10
1108;4
1109;10
1110;8
1111;8
1112;10
1113;4
1114;3
1115;10
1116;13
1117;6
1118;5
1119;6
1120;10
1121;6
1122;4
1123;9
1124;11
1125;8
1126;6
1127;5
1128;4
1129;9
1130;7
1131;3
1132;8
1133;11
1134;6
1135;7
1136;3
1137;6
1138;6
1139;5
1140;8
1141;10
1142;15
1143;7
1144;4
1145;9
1146;9
1147;6
1148;6
1149;6
1150;1
1151;5
1152;9
1153;9
1154;2
1155;5
1156;9
1157;5
1158;4
1159;4
1160;7
1161;6
1162;3
1163;5
1164;7
1165;5
1166;3
1167;8
1168;3
1169;5
1170;5
1171;5
1172;2
1173;8
1174;6
1175;6
1176;8
1177;7
1178;4
1179;7
1180;10
1181;4
1182;6
1183;7
1184;11
1185;7
1186;8
1187;5
1188;6
1189;5
1190;12
1191;5
1192;9
1193;3
1194;6
1195;4
1196;8
1197;7
1198;6
1199;14
1200;7
1201;6
1202;5
1203;3
1204;4
1205;5
1206;5
1207;5
1208;5
1209;7
1210;9
1211;4
1212;9
1213;9
1214;5
1215;5
1216;6
1217;3
1218;7
1219;11
1220;4
1221;4
1222;9
1223;3
1224;5
1225;9
1226;4
1227;9
1228;3
1229;9
1230;12
1231;7
1232;10
1233;10
1234;5
1235;5
1236;5
1237;7
1238;5
1239;8
1240;10
1241;9
1242;6
1243;8
1244;7
1245;5
1246;9
1247;8
1248;7
1249;5
1250;3
1251;8
1252;11
1253;4
1254;6
1255;3
1256;6
1257;7
1258;6
1259;6
1260;4
1261;8
1262;8
1263;2
1264;11
1265;4
1266;8
1267;6
1268;5
1269;7
1270;7
1271;7
1272;9
1273;9
1274;4
1275;10
1276;5
1277;3
1278;6
1279;9
1280;5
1281;9
1282;2
1283;11
1284;7
1285;10
1286;8
1287;4
1288;11
1289;10
1290;5
1291;3
1292;5
1293;8
1294;8
1295;6
1296;8
1297;4
1298;9
1299;4
1300;7
1301;10
1302;5
1303;9
1304;4
1305;1
1306;5
1307;6
1308;7
1309;11
1310;8
1311;2
1312;10
1313;4
1314;5
1315;2
1316;6
1317;3
1318;9
1319;9
1320;4
1321;7
1322;6
1323;4
1324;7
1325;10
1326;7
1327;6
1328;0
1329;8
1330;6
1331;9
1332;6
1333;8
1334;8
1335;8
1336;5
1337;4
1338;7
1339;5
1340;5
1341;4
1342;6
1343;3
1344;7
1345;9
1346;1
1347;3
1348;5
1349;5
1350;4
1351;2
1352;6
1353;8
1354;6
1355;4
1356;4
1357;8
1358;13
1359;8
1360;10
1361;7
1362;5
1363;9
1364;11
1365;7
1366;4
1367;3
1368;7
1369;6
1370;7
1371;10
1372;7
1373;6
1374;10
1375;10
1376;5
1377;6
1378;7
1379;2
1380;13
1381;4
1382;9
1383;5
1384;5
1385;5
1386;13
1387;2
1388;4
1389;5
1390;12
1391;4
1392;8
1393;6
1394;11
1395;7
1396;10
1397;9
1398;10
1399;14
1400;8
1401;12
1402;3
1403;8
1404;12
1405;6
1406;2
1407;7
1408;9
1409;7
1410;8
1411;10
1412;6
1413;8
1414;5
1415;8
1416;7
1417;4
1418;10
1419;2
1420;4
1421;7
1422;6
1423;6
1424;3
1425;5
1426;8
1427;7
1428;5
1429;7
1430;16
1431;5
1432;8
1433;5
1434;10
1435;8
1436;9
1437;8
1438;9
1439;9
1440;8
1441;4
1442;6
1443;4
1444;8
1445;5
1446;4
1447;12
1448;8
1449;2
1450;3
1451;4
1452;6
1453;11
1454;9
1455;13
1456;8
1457;2
1458;7
1459;10
1460;4
1461;9
1462;2
1463;5
1464;9
1465;8
1466;4
1467;8
1468;7
1469;5
1470;7
1471;11
1472;4
1473;5
1474;5
1475;7
1476;12
1477;10
1478;9
1479;9
1480;5
1481;5
1482;5
1483;8
1484;5
1485;8
1486;7
1487;7
1488;12
1489;7
1490;5
1491;3
1492;3
1493;6
1494;7
1495;11
1496;3
1497;5
1498;5
1499;8
1500;9
1501;1
1502;6
1503;4
1504;5
1505;5
1506;6
1507;5
1508;10
1509;4
1510;1
1511;9
1512;9
1513;8
1514;5
1515;3
1516;5
1517;3
1518;7
1519;7
1520;5
1521;10
1522;7
1523;5
1524;4
1525;5
1526;3
1527;10
1528;8
1529;8
1530;3
1531;6
1532;8
1533;6
1534;4
1535;5
1536;4
1537;6
1538;3
1539;2
1540;6
1541;7
1542;12
1543;8
1544;6
1545;14
1546;7
1547;6
1548;4
1549;5
1550;7
1551;4
1552;3
1553;7
1554;3
1555;14
1556;11
1557;4
1558;6
1559;2
1560;3
1561;6
1562;4
1563;6
1564;13
1565;4
1566;6
1567;8
1568;5
1569;2
1570;5
1571;6
1572;6
1573;9
1574;4
1575;4
1576;7
1577;5
1578;13
1579;10
1580;2
1581;5
1582;7
1583;5
1584;11
1585;6
1586;5
1587;3
1588;8
1589;10
1590;7
1591;7
1592;10
1593;6
1594;9
1595;7
1596;10
1597;8
1598;9
1599;7
1600;9
1601;8
1602;6
1603;9
1604;6
1605;11
1606;7
1607;3
1608;6
1609;6
1610;6
1611;13
1612;7
1613;13
1614;9
1615;4
1616;9
1617;0
1618;6
1619;4
1620;4
1621;8
1622;10
1623;8
1624;5
1625;10
1626;5
1627;6
1628;10
1629;10
1630;10
1631;12
1632;7
1633;8
1634;6
1635;5
1636;5
1637;7
1638;9
1639;12
1640;6
1641;12
1642;6
1643;4
1644;7
1645;8
1646;3
1647;11
1648;9
1649;8
1650;5
1651;10
1652;7
1653;5
1654;6
1655;3
1656;10
1657;9
1658;5
1659;1
1660;7
1661;6
1662;6
1663;3
1664;5
1665;3
1666;8
1667;9
1668;8
1669;2
1670;6
1671;5
1672;5
1673;3
1674;11
1675;5
1676;11
1677;7
1678;9
1679;7
1680;6
1681;7
1682;3
1683;3
1684;10
1685;6
1686;3
1687;15
1688;3
1689;9
1690;6
1691;3
1692;8
1693;4
1694;7
1695;4
1696;9
1697;9
1698;4
1699;6
1700;8
1701;11
1702;11
1703;8
1704;4
1705;0
1706;6
1707;5
1708;9
1709;5
1710;4
1711;4
1712;8
1713;15
1714;11
1715;7
1716;9
1717;4
1718;7
1719;4
1720;8
1721;5
1722;6
1723;6
1724;10
1725;7
1726;4
1727;3
1728;5
1729;7
1730;7
1731;4
1732;4
1733;6
1734;1
1735;6
1736;8
1737;10
1738;9
1739;8
1740;5
1741;6
1742;2
1743;6
1744;3
1745;4
1746;8
1747;6
1748;5
1749;6
1750;5
1751;7
1752;8
1753;8
1754;7
1755;8
1756;6
1757;6
1758;5
1759;9
1760;5
1761;8
1762;8
1763;2
1764;4
1765;5
1766;11
1767;4
1768;4
1769;7
1770;4
1771;7
1772;4
1773;7
1774;10
1775;8
1776;15
1777;5
1778;7
1779;4
1780;3
1781;10
1782;1
1783;5
1784;9
1785;5
1786;5
1787;4
1788;3
1789;6
1790;6
1791;12
1792;7
1793;4
1794;3
1795;5
1796;11
1797;5
1798;7
1799;3
1800;6
1801;8
1802;7
1803;7
1804;8
1805;11
1806;10
1807;8
1808;6
1809;4
1810;7
1811;4
1812;7
1813;9
1814;6
1815;7
1816;8
1817;8
1818;3
1819;8
1820;9
1821;5
1822;7
1823;5
1824;11
1825;5
1826;3
1827;5
1828;12
1829;9
1830;5
1831;9
1832;3
1833;4
1834;10
1835;8
1836;5
1837;4
1838;3
1839;4
1840;3
1841;2
1842;6
1843;4
1844;9
1845;1
1846;7
1847;4
1848;2
1849;7
1850;5
1851;3
1852;9
1853;5
1854;6
1855;12
1856;8
1857;7
1858;4
1859;2
1860;6
1861;11
1862;6
1863;7
1864;8
1865;5
1866;9
1867;6
1868;4
1869;2
1870;4
1871;3
1872;12
1873;9
1874;6
1875;5
1876;4
1877;8
1878;9
1879;8
1880;10
1881;6
1882;4
1883;9
1884;3
1885;5
1886;4
1887;5
1888;6
1889;8
1890;3
1891;11
1892;7
1893;5
1894;7
1895;10
1896;6
1897;8
1898;4
1899;2
1900;4
1901;2
1902;8
1903;8
1904;6
1905;4
1906;3
1907;3
1908;12
1909;4
1910;4
1911;9
1912;8
1913;8
1914;10
1915;1
1916;3
1917;4
1918;5
1919;10
1920;5
1921;3
1922;9
1923;6
1924;14
1925;7
1926;4
1927;4
1928;5
1929;10
1930;6
1931;6
1932;10
1933;4
1934;8
1935;9
1936;4
1937;6
1938;11
1939;8
1940;4
1941;9
1942;3
1943;4
1944;5
1945;3
1946;1
1947;3
1948;4
1949;8
1950;9
1951;2
1952;13
1953;3
1954;4
1955;6
1956;9
1957;3
1958;6
1959;5
1960;11
1961;8
1962;1
1963;7
1964;6
1965;8
1966;9
1967;3
1968;11
1969;3
1970;3
1971;4
1972;8
1973;7
1974;5
1975;7
1976;10
1977;15
1978;2
1979;11
1980;5
1981;8
1982;11
1983;6
1984;9
1985;9
1986;6
1987;8
1988;6
1989;4
1990;8
1991;6
1992;5
1993;9
1994;9
1995;7
1996;4
1997;11
1998;17
1999;14
2000;7
2001;5
2002;7
2003;4
2004;12
2005;8
2006;8
2007;7
2008;4
2009;5
2010;5
2011;1
2012;7
2013;5
2014;8
2015;13
2016;4
2017;8
2018;9
2019;6
2020;8
2021;3
2022;13
2023;7
2024;8
2025;6
2026;6
2027;5
2028;3
2029;6
2030;6
2031;4
2032;10
2033;5
2034;6
2035;5
2036;9
2037;9
2038;4
2039;3
2040;6
2041;6
2042;6
2043;6
2044;10
2045;2
2046;9
2047;10
2048;3
2049;1
2050;6
2051;3
2052;2
2053;6
2054;6
2055;5
2056;4
2057;7
2058;3
2059;9
2060;9
2061;3
2062;11
2063;5
2064;9
2065;4
2066;9
2067;5
2068;1
2069;7
2070;5
2071;6
2072;3
2073;4
2074;5
2075;5
2076;8
2077;6
2078;7
2079;7
2080;4
2081;4
2082;4
2083;7
2084;6
2085;5
2086;8
2087;9
2088;6
2089;8
2090;6
2091;7
2092;9
2093;8
2094;6
2095;6
2096;9
2097;8
2098;7
2099;10
2100;10
2101;6
2102;8
2103;9
2104;8
2105;3
2106;4
2107;13
2108;7
2109;7
2110;7
2111;9
2112;11
2113;5
2114;9
2115;9
2116;14
2117;5
2118;5
2119;14
2120;5
2121;3
2122;7
2123;8
2124;5
2125;7
2126;6
2127;8
2128;7
2129;8
2130;4
2131;6
2132;4
2133;7
2134;5
2135;6
2136;15
2137;5
2138;8
2139;5
2140;7
2141;3
2142;3
2143;6
2144;5
2145;3
2146;5
2147;8
2148;6
2149;8
2150;5
2151;7
2152;9
2153;4
2154;5
2155;5
2156;5
2157;8
2158;7
2159;8
2160;3
2161;6
2162;3
2163;12
2164;7
2165;5
2166;6
2167;3
2168;6
2169;4
2170;5
2171;3
2172;12
2173;4
2174;4
2175;5
2176;5
2177;2
2178;7
2179;3
2180;5
2181;9
2182;9
2183;5
2184;4
2185;11
2186;6
2187;7
2188;8
2189;7
2190;6
2191;8
2192;9
2193;4
2194;6
2195;6
2196;8
2197;7
2198;8
2199;6
2200;5
2201;6
2202;6
2203;10
2204;6
2205;4
2206;7
2207;3
2208;5
2209;6
2210;3
2211;9
2212;8
2213;5
2214;11
2215;7
2216;9
2217;5
2218;13
2219;7
2220;7
2221;8
2222;2
2223;9
2224;2
2225;5
2226;4
2227;7
2228;10
2229;5
2230;9
2231;4
2232;4
2233;12
2234;4
2235;8
2236;8
2237;9
2238;4
2239;3
2240;10
2241;5
2242;17
2243;7
2244;9
2245;6
2246;10
2247;4
2248;2
2249;6
2250;5
2251;6
2252;10
2253;12
2254;6
2255;8
2256;3
2257;4
2258;5
2259;7
2260;3
2261;5
2262;10
2263;2
2264;4
2265;4
2266;9
2267;6
2268;5
2269;6
2270;2
2271;9
2272;5
2273;9
2274;9
2275;10
2276;2
2277;9
2278;7
2279;5
2280;6
2281;9
2282;7
2283;4
2284;7
2285;4
2286;6
2287;8
2288;4
2289;3
2290;8
2291;9
2292;13
2293;7
2294;7
2295;9
2296;4
2297;4
2298;9
2299;7
2300;2
2301;5
2302;6
2303;4
2304;4
2305;3
2306;6
2307;3
2308;3
2309;9
2310;10
2311;6
2312;7
2313;14
2314;5
2315;10
2316;4
2317;5
2318;4
2319;5
2320;6
2321;5
2322;9
2323;2
2324;7
2325;9
2326;3
2327;7
2328;9
2329;6
2330;7
2331;5
2332;7
2333;5
2334;7
2335;4
2336;3
2337;6
2338;6
2339;9
2340;5
2341;11
2342;4
2343;7
2344;6
2345;9
2346;6
2347;7
2348;4
2349;11
2350;1
2351;6
2352;5
2353;8
2354;9
2355;7
2356;6
2357;7
2358;3
2359;5
2360;8
2361;11
2362;6
2363;10
2364;9
2365;1
2366;4
2367;3
2368;8
2369;10
2370;7
2371;6
2372;4
2373;9
2374;7
2375;8
2376;10
2377;8
2378;5
2379;3
2380;7
2381;4
2382;3
2383;11
2384;3
2385;5
2386;5
2387;4
2388;7
2389;6
2390;8
2391;14
2392;7
2393;3
2394;8
2395;3
2396;11
2397;8
2398;8
2399;10
2400;10
2401;8
2402;8
2403;7
2404;9
2405;4
2406;7
2407;5
2408;9
2409;10
2410;5
2411;12
2412;6
2413;10
2414;8
2415;9
2416;14
2417;14
2418;8
2419;6
2420;11
2421;12
2422;2
2423;8
2424;8
2425;4
2426;4
2427;11
2428;4
2429;0
2430;5
2431;5
2432;7
2433;8
2434;5
2435;3
2436;5
2437;6
2438;7
2439;13
2440;6
2441;3
2442;3
2443;6
2444;6
2445;7
2446;8
2447;7
2448;7
2449;7
2450;4
2451;13
2452;9
2453;6
2454;8
2455;7
2456;6
2457;7
2458;8
2459;7
2460;6
2461;6
2462;2
2463;4
2464;5
2465;4
2466;5
2467;4
2468;4
2469;5
2470;9
2471;8
2472;6
2473;8
2474;6
2475;6
2476;5
2477;5
2478;5
2479;4
2480;3
2481;7
2482;7
2483;4
2484;6
2485;4
2486;2
2487;13
2488;5
2489;3
2490;7
2491;9
2492;9
2493;13
2494;1
2495;3
2496;6
2497;8
2498;1
2499;11
2500;4
2501;3
2502;2
2503;4
2504;6
2505;5
2506;11
2507;11
2508;9
2509;7
2510;5
2511;5
2512;6
2513;11
2514;16
2515;2
2516;8
2517;6
2518;5
2519;6
2520;6
2521;12
2522;5
2523;5
2524;6
2525;5
2526;10
2527;9
2528;8
2529;5
2530;10
2531;3
2532;8
2533;6
2534;3
2535;6
2536;8
2537;3
2538;9
2539;5
2540;6
2541;1
2542;6
2543;4
2544;7
2545;7
2546;5
2547;6
2548;8
2549;4
2550;4
2551;6
2552;5
2553;3
2554;8
2555;6
2556;15
2557;7
2558;3
2559;5
2560;6
2561;3
2562;6
2563;8
2564;9
2565;8
2566;3
2567;4
2568;2
2569;4
2570;11
2571;11
2572;8
2573;7
2574;7
2575;7
2576;8
2577;6
2578;4
2579;4
2580;9
2581;7
2582;12
2583;9
2584;6
2585;7
2586;8
2587;13
2588;7
2589;1
2590;4
2591;5
2592;8
2593;6
2594;7
2595;6
2596;6
2597;5
2598;8
2599;7
2600;6
2601;2
2602;7
2603;8
2604;4
2605;3
2606;6
2607;11
2608;3
2609;4
2610;8
2611;7
2612;8
2613;6
2614;4
2615;3
2616;8
2617;5
2618;6
2619;5
2620;9
2621;4
2622;4
2623;7
2624;6
2625;6
2626;12
2627;6
2628;8
2629;2
2630;7
2631;8
2632;5
2633;3
2634;13
2635;9
2636;4
2637;6
2638;8
2639;9
2640;4
2641;4
2642;6
2643;7
2644;7
2645;5
2646;6
2647;6
2648;6
2649;4
2650;7
2651;6
2652;3
2653;5
2654;6
2655;9
2656;9
2657;10
2658;10
2659;4
2660;9
2661;7
2662;8
2663;8
2664;11
2665;6
2666;7
2667;5
2668;10
2669;9
2670;5
2671;3
2672;10
2673;6
2674;2
2675;4
2676;2
2677;8
2678;6
2679;10
2680;7
2681;11
2682;8
2683;1
2684;5
2685;9
2686;5
2687;3
2688;4
2689;4
2690;9
2691;8
2692;5
2693;6
2694;6
2695;10
2696;8
2697;4
2698;7
2699;6
2700;5
2701;7
2702;6
2703;10
2704;8
2705;7
2706;13
2707;5
2708;8
2709;5
2710;7
2711;5
2712;6
2713;9
2714;5
2715;4
2716;2
2717;6
2718;7
2719;3
2720;6
2721;10
2722;4
2723;4
2724;8
2725;6
2726;9
2727;10
2728;6
2729;5
2730;7
2731;6
2732;8
2733;9
2734;10
2735;11
2736;2
2737;5
2738;4
2739;6
2740;5
2741;7
2742;2
2743;11
2744;10
2745;5
2746;11
2747;9
2748;3
2749;8
2750;3
2751;2
2752;5
2753;7
2754;3
2755;14
2756;7
2757;6
2758;5
2759;12
2760;6
2761;7
2762;5
2763;5
2764;10
2765;13
2766;6
2767;5
2768;3
2769;7
2770;9
2771;3
2772;6
2773;12
2774;8
2775;4
2776;3
2777;4
2778;4
2779;6
2780;6
2781;4
2782;6
2783;6
2784;7
2785;8
2786;2
2787;11
2788;6
2789;5
2790;6
2791;7
2792;9
2793;8
2794;4
2795;8
2796;6
2797;4
2798;14
2799;3
2800;2
2801;4
2802;6
2803;5
2804;9
2805;2
2806;8
2807;4
2808;6
2809;5
2810;6
2811;4
2812;5
2813;5
2814;3
2815;7
2816;12
2817;6
2818;6
2819;4
2820;4
2821;7
2822;4
2823;11
2824;14
2825;9
2826;7
2827;10
2828;4
2829;4
2830;7
2831;4
2832;6
2833;7
2834;7
2835;11
2836;6
2837;3
2838;4
2839;6
2840;5
2841;9
2842;10
2843;5
2844;9
2845;7
2846;14
2847;7
2848;8
2849;4
2850;7
2851;10
2852;8
2853;5
2854;8
2855;9
2856;9
2857;6
2858;6
2859;4
2860;8
2861;3
2862;8
2863;3
2864;7
2865;13
2866;6
2867;9
2868;1
2869;8
2870;10
2871;4
2872;2
2873;8
2874;12
2875;2
2876;6
2877;4
2878;12
2879;10
2880;10
2881;3
2882;8
2883;4
2884;5
2885;8
2886;2
2887;6
2888;5
2889;11
2890;8
2891;7
2892;8
2893;5
2894;8
2895;11
2896;3
2897;6
2898;4
2899;3
2900;10
2901;10
2902;13
2903;8
2904;14
2905;4
2906;4
2907;9
2908;10
2909;6
2910;9
2911;4
2912;13
2913;5
2914;6
2915;7
2916;4
2917;5
2918;3
2919;6
2920;3
2921;8
2922;7
2923;6
2924;5
2925;10
2926;9
2927;6
2928;6
2929;3
2930;2
2931;3
2932;4
2933;7
2934;4
2935;3
2936;7
2937;7
2938;7
2939;5
2940;3
2941;4
2942;8
2943;3
2944;7
2945;13
2946;10
2947;6
2948;6
2949;5
2950;7
2951;4
2952;4
2953;10
2954;4
2955;11
2956;10
2957;12
2958;4
2959;11
2960;4
2961;6
2962;4
2963;9
2964;2
2965;5
2966;9
2967;7
2968;4
2969;4
2970;5
2971;5
2972;8
2973;7
2974;3
2975;4
2976;7
2977;4
2978;7
2979;6
2980;4
2981;6
2982;3
2983;7
2984;4
2985;3
2986;8
2987;9
2988;5
2989;3
2990;4
2991;4
2992;10
2993;5
2994;5
2995;2
2996;9
2997;9
2998;5
2999;9
